id  超级网银号       状态 银行类别   银行名称
240	320196601004	1	320	莫力达瓦包商村镇银行有限责任公司
241	320203600016	1	320	化德包商村镇银行有限责任公司
242	314651000000	1	314	成都农商银行
243	313338009688	1	313	金华银行股份有限公司
244	313701099012	1	313	贵州银行股份有限公司
245	787290000019	1	787	富邦华一银行有限公司
246	402581090008	1	402	广东省农村信用社联合社
247	781393010011	1	781	厦门国际银行股份有限公司
248	313421087506	1	313	江西银行股份有限公司
249	402602000018	1	314	东莞农村商业银行股份有限公司
250	313138000019	1	313	张家口银行股份有限公司
251	313221030008	1	313	盛京银行清算中心
252	314110000011	1	314	天津滨海农村商业银行股份有限公司
253	323331000001	1	323	浙江网商银行股份有限公司
254	320631100016	1	320	广西钦州市钦南国民村镇银行有限责任公司
255	320611000067	1	320	广西上林国民村镇银行有限责任公司
256	320633000027	1	320	防城港防城国民村镇银行有限责任公司
257	320631500019	1	320	广西浦北国民村镇银行有限责任公司
258	320623000015	1	320	广西银海国民村镇银行有限责任公司
259	320882000013	1	320	克拉玛依金龙国民村镇银行有限责任公司
260	320885099990	1	320	昌吉国民村镇银行有限责任公司
261	320623100016	1	320	合浦国民村镇银行有限责任公司
262	313671000017	1	313	宜宾市商业银行
263	313231000013	1	313	辽阳银行
264	402221010013	1	402	辽宁省农村信用社联合社运营管理部
265	402332010004	1	402	宁波鄞州农村商业银行股份有限公司(鄞州银行)
266	320332100016	1	320	象山国民村镇银行股份有限公司
267	313234001089	1	313	朝阳银行股份有限公司
268	313493080539	1	313	洛阳银行股份有限公司
269	323651066666	1	323	四川新网银行股份有限公司
270	320306200013	1	320	江苏南通如皋包商村镇银行股份有限公司
271	320312900017	1	320	江苏仪征包商村镇银行有限责任公司
272	320241000010	1	320	九台龙嘉村镇银行股份有限公司
273	320475918197	1	320	鄄城包商村镇银行有限责任公司
274	320504000014	1	320	漯河市郾城包商村镇银行有限责任公司
275	320194800017	1	320	宁城包商村镇银行有限责任公司
276	320871000018	1	320	宁夏贺兰回商村镇银行有限责任公司
277	320161006008	1	320	清徐惠民村镇银行有限责任公司
